Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (SDG),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2006","2006","%","34.0001","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2007","2007","%","30.3848","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2008","2008","%","31.7276","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2009","2009","%","29.4242","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2010","2010","%","28.5286","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2011","2011","%","25.6836","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2012","2012","%","25.44","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2013","2013","%","25.6476","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2014","2014","%","24.594","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2015","2015","%","25.443","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2016","2016","%","20.3873","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2017","2017","%","22.758","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2018","2018","%","19.5357","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2019","2019","%","17.5953","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","328","Guyana","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2020","2020","%","16.8511","A","Official figure","National | FAO calculation based on WB national account data | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2003","2003","index","","O","Missing value","| NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2004","2004","index","0.096","A","Official figure","National | CEPAL data. UNSD national account estimates | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2005","2005","index","0.133","A","Official figure","National | CEPAL data. UNSD national account estimates | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2006","2006","index","0.158","A","Official figure","National | CEPAL data. UNSD national account estimates | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2007","2007","index","0.168","A","Official figure","National | CEPAL data. UNSD national account estimates | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2008","2008","index","0.143","A","Official figure","National | CEPAL data. UNSD national account estimates | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2009","2009","index","0.182","A","Official figure","National | CEPAL data. UNSD national account estimates | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2010","2010","index","0.228","A","Official figure","National | FAO Questionnaire. UNSD national account estimates. | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2011","2011","index","0.28","A","Official figure","National | FAO Questionnaire. UNSD national account estimates. | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2012","2012","index","0.35","A","Official figure","National | FAO Questionnaire. UNSD national account estimates. | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2013","2013","index","0.384","A","Official figure","National | FAO Questionnaire. UNSD national account estimates. | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2014","2014","index","0.383","A","Official figure","National | FAO Questionnaire. UNSD national account estimates. | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2015","2015","index","0.498","A","Official figure","National | FAO Questionnaire. UNSD national account estimates. | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2016","2016","index","0.497","A","Official figure","National | FAO Questionnaire. UNSD national account estimates. | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2017","2017","index","0.391","A","Official figure","National | FAO Questionnaire. UNSD national account estimates. | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2018","2018","index","0.497","A","Official figure","National | FAO Questionnaire. UNSD national account estimates. | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2019","2019","index","0.44","A","Official figure","National | FAO Questionnaire. UNSD national account estimates. | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2020","2020","index","0.417","A","Official figure","National | FAO Questionnaire. World Bank national accounts data. | Budgetary Central Government Expenditure | Country data"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Mai","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2015","2015","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Mai","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2016","2016","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Mai","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2017","2017","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Mai","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2018","2018","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Mai","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2019","2019","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Mai","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2020","2020","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Mai","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2021","2021","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Mil","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet","2015","2015","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Mil","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet","2016","2016","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Mil","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet","2017","2017","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Mil","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet","2018","2018","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Mil","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet","2019","2019","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Mil","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet","2020","2020","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Mil","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet","2021","2021","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Ric","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2015","2015","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Ric","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2016","2016","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Ric","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2017","2017","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Ric","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2018","2018","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Ric","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2019","2019","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Ric","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2020","2020","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Ric","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2021","2021","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Sor","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2015","2015","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Sor","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2016","2016","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Sor","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2017","2017","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Sor","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2018","2018","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Sor","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2019","2019","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Sor","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2020","2020","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Sor","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2021","2021","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Whe","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2015","2015","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Whe","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2016","2016","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Whe","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2017","2017","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Whe","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2018","2018","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Whe","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2019","2019","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Whe","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2020","2020","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_COMM_Whe","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2021","2021","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index","2010","2010","index","","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index","2011","2011","index","","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index","2012","2012","index","","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index","2013","2013","index","","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index","2014","2014","index","","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index","2015","2015","index","","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index","2016","2016","index","","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index","2017","2017","index","","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index","2018","2018","index","","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index","2019","2019","index","","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index","2020","2020","index","","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index","2021","2021","index","","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6121","Value","5.a.1(a)","5.a.1(a) Percentage of people with ownership or secure rights over agricultural land (out of total agricultural population), by sex","2015","2015","%","","","","National | NaN = A figure was not provided  |"
"SDGB","SDG Indicators","328","Guyana","6121","Value","5.a.1(b)","5.a.1(b) Share of women among owners or rights-bearers of agricultural land, by type of tenure","2015","2015","%","","","","National | NaN = A figure was not provided"
"SDGB","SDG Indicators","328","Guyana","6204","Value","SG_LGL_LNDFEMOD","5.a.2 Degree to which the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control (1=No evidence to 6=Highest levels of guarantees)","2019","2019","Score","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6204","Value","SG_LGL_LNDFEMOD","5.a.2 Degree to which the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control (1=No evidence to 6=Highest levels of guarantees)","2020","2020","Score","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2003","2003","US$/m3","","","","Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2004","2004","US$/m3","","","","Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2005","2005","US$/m3","","","","Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2006","2006","US$/m3","","","","Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2007","2007","US$/m3","","","","Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2008","2008","US$/m3","","","","Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2008-2012"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2009","2009","US$/m3","","","","Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2008-2012"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2010","2010","US$/m3","0.413057","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2011","2011","US$/m3","0.340446","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2012","2012","US$/m3","0.297644","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2013","2013","US$/m3","0.244889","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2014","2014","US$/m3","0.169615","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2015","2015","US$/m3","0.0957085","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2016","2016","US$/m3","0.00862381","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2017","2017","US$/m3","0.00998616","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2018","2018","US$/m3","0.00895288","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240280","6.4.1 Water Use Efficiency [US$/m3] (Agriculture)","2019","2019","US$/m3","0.00867888","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2003","2003","US$/m3","32.6796","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2004","2004","US$/m3","30.0288","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2005","2005","US$/m3","27.9425","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2006","2006","US$/m3","32.2363","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2007","2007","US$/m3","37.0818","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2008","2008","US$/m3","39.3712","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2009","2009","US$/m3","40.3098","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2010","2010","US$/m3","42.5422","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2011","2011","US$/m3","48.8903","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2012","2012","US$/m3","51.0223","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2013","2013","US$/m3","50.5004","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2014","2014","US$/m3","48.5149","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2015","2015","US$/m3","47.8809","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2016","2016","US$/m3","59.7794","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2017","2017","US$/m3","56.1278","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2018","2018","US$/m3","60.0317","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240281","6.4.1 Water Use Efficiency [US$/m3] (Industries)","2019","2019","US$/m3","69.2467","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022"
"SDGB","SDG Indicators","328","Guyana","6178","Value","F240282","6.4.1 Water Use Efficiency [US$/m3] (Services)","2003","2003","US$/m3","16.1687","","","Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007"
